Date,Open*,High,Low,Close**,Volume,Market Cap
2024-05-02,$0.424,$0.4358,$0.4108,$0.4313,47796980.0,823100989.0
2024-05-03,$0.4313,$0.4524,$0.427,$0.4484,45237515.0,855631342.0
2024-05-04,$0.4484,$0.4527,$0.4444,$0.4471,39855440.0,853230720.0
2024-05-05,$0.4471,$0.4563,$0.4393,$0.4478,35024089.0,854461527.0
2024-05-06,$0.4478,$0.4631,$0.4406,$0.4409,54604686.0,841296159.0
2024-05-07,$0.4409,$0.4445,$0.4291,$0.4296,40770316.0,819802099.0
2024-05-08,$0.4296,$0.4334,$0.4196,$0.4272,44540249.0,815272568.0
2024-05-09,$0.4272,$0.4391,$0.4164,$0.4362,41548857.0,832438469.0
2024-05-10,$0.4362,$0.4425,$0.4111,$0.4133,47523646.0,788648576.0
2024-05-11,$0.4133,$0.4219,$0.4129,$0.414,29286470.0,789983729.0
2024-05-12,$0.414,$0.4185,$0.4044,$0.4065,30126138.0,775769853.0
2024-05-13,$0.4065,$0.4148,$0.3944,$0.406,48382891.0,774698272.0
2024-05-14,$0.406,$0.4114,$0.3989,$0.4,49092979.0,763299004.0
2024-05-15,$0.4,$0.4351,$0.3982,$0.4309,52840264.0,822210214.0
2024-05-16,$0.4309,$0.4339,$0.4201,$0.4283,47328810.0,817414474.0
2024-05-17,$0.4283,$0.4444,$0.4261,$0.4357,51046026.0,831527087.0
2024-05-18,$0.4357,$0.4367,$0.4303,$0.4363,33938563.0,832536809.0
2024-05-19,$0.4363,$0.4407,$0.4183,$0.4201,35535550.0,801694811.0
2024-05-20,$0.4201,$0.4665,$0.4159,$0.4663,115522341.0,889815177.0
2024-05-21,$0.4663,$0.474,$0.4605,$0.4676,78365082.0,892244893.0
2024-05-22,$0.4676,$0.4729,$0.4558,$0.4607,59161573.0,879184759.0
2024-05-23,$0.4607,$0.4684,$0.4269,$0.4482,77016499.0,855376069.0
2024-05-24,$0.4482,$0.4613,$0.441,$0.4541,53146878.0,866648465.0
2024-05-25,$0.4541,$0.4652,$0.4531,$0.4652,38581890.0,887748395.0
2024-05-26,$0.4652,$0.468,$0.4448,$0.4471,37606335.0,853117367.0
2024-05-27,$0.4471,$0.4759,$0.4438,$0.4686,58654545.0,894281289.0
2024-05-28,$0.4686,$0.4715,$0.4467,$0.4544,61739215.0,867155138.0
2024-05-29,$0.4544,$0.4757,$0.4495,$0.4525,66294694.0,863605975.0
2024-05-30,$0.4525,$0.4629,$0.44,$0.4453,53948063.0,849686188.0
2024-05-31,$0.4453,$0.4465,$0.4287,$0.4448,55696080.0,848856452.0
2024-06-01,$0.4448,$0.4525,$0.442,$0.4493,39201288.0,857372923.0
2024-06-02,$0.4493,$0.4611,$0.4417,$0.4418,48757263.0,843185750.0
2024-06-03,$0.4418,$0.4752,$0.4374,$0.4514,75133118.0,861320955.0
2024-06-04,$0.4514,$0.467,$0.4487,$0.467,59139551.0,891162969.0
2024-06-05,$0.467,$0.4745,$0.464,$0.472,53270057.0,900757694.0
2024-06-06,$0.472,$0.4866,$0.4668,$0.4766,64938170.0,909515823.0
2024-06-07,$0.4766,$0.4782,$0.4094,$0.4367,75979335.0,833396129.0
2024-06-08,$0.4367,$0.4391,$0.4083,$0.4128,75987656.0,787737651.0
2024-06-09,$0.4128,$0.4249,$0.4103,$0.4216,130218945.0,804614523.0
2024-06-10,$0.4216,$0.4258,$0.4115,$0.4136,145733224.0,789373722.0
2024-06-11,$0.4136,$0.4136,$0.3874,$0.3933,158814141.0,750554215.0
2024-06-12,$0.3933,$0.4181,$0.3883,$0.4128,81818426.0,787847991.0
2024-06-13,$0.4129,$0.4136,$0.3939,$0.3963,65603082.0,756210503.0
2024-06-14,$0.3963,$0.4008,$0.3743,$0.3838,57563174.0,732416196.0
